Date,Time,Date_Time,Groundwater_Level_ft,Atm_Pressure_ft,Temp_Celsius
11/10/2012,6:00:00,11/10/2012 6:00,7.78,2.75,11.63
11/10/2012,7:00:00,11/10/2012 7:00,7.78,2.78,11.48
11/10/2012,8:00:00,11/10/2012 8:00,7.78,2.8,11.35
11/10/2012,9:00:00,11/10/2012 9:00,7.79,2.83,11.38
11/10/2012,10:00:00,11/10/2012 10:00,7.78,2.85,11.9
11/10/2012,11:00:00,11/10/2012 11:00,7.78,2.86,12.53
11/10/2012,12:00:00,11/10/2012 12:00,7.78,2.85,13.13
11/10/2012,13:00:00,11/10/2012 13:00,7.78,2.85,13.7
11/10/2012,14:00:00,11/10/2012 14:00,7.78,2.84,14.19
11/10/2012,15:00:00,11/10/2012 15:00,7.77,2.86,14.57
11/10/2012,16:00:00,11/10/2012 16:00,7.78,2.87,14.81
11/10/2012,17:00:00,11/10/2012 17:00,7.78,2.88,14.77
11/10/2012,18:00:00,11/10/2012 18:00,7.79,2.91,14.35
11/10/2012,19:00:00,11/10/2012 19:00,7.79,2.93,13.93
11/10/2012,20:00:00,11/10/2012 20:00,7.8,2.95,13.53
11/10/2012,21:00:00,11/10/2012 21:00,7.8,2.96,13.17
11/10/2012,22:00:00,11/10/2012 22:00,7.8,2.98,12.84
11/10/2012,23:00:00,11/10/2012 23:00,7.81,2.99,12.51
11/11/2012,0:00:00,11/11/2012 0:00,7.81,3,12.21
11/11/2012,1:00:00,11/11/2012 1:00,7.81,3.01,11.88
11/11/2012,2:00:00,11/11/2012 2:00,7.82,3.02,11.52
11/11/2012,3:00:00,11/11/2012 3:00,7.82,3.03,11.24
11/11/2012,4:00:00,11/11/2012 4:00,7.83,3.03,10.91
11/11/2012,5:00:00,11/11/2012 5:00,7.83,3.05,10.68
11/11/2012,6:00:00,11/11/2012 6:00,7.83,3.06,10.47
11/11/2012,7:00:00,11/11/2012 7:00,7.84,3.09,10.26
11/11/2012,8:00:00,11/11/2012 8:00,7.84,3.11,10.16
11/11/2012,9:00:00,11/11/2012 9:00,7.84,3.13,10.31
11/11/2012,10:00:00,11/11/2012 10:00,7.84,3.14,10.87
11/11/2012,11:00:00,11/11/2012 11:00,7.84,3.13,11.6
11/11/2012,12:00:00,11/11/2012 12:00,7.84,3.11,12.34
11/11/2012,13:00:00,11/11/2012 13:00,7.84,3.09,12.99
11/11/2012,14:00:00,11/11/2012 14:00,7.83,3.09,13.55
11/11/2012,15:00:00,11/11/2012 15:00,7.84,3.09,13.95
11/11/2012,16:00:00,11/11/2012 16:00,7.84,3.09,14.19
11/11/2012,17:00:00,11/11/2012 17:00,7.84,3.1,14.22
11/11/2012,18:00:00,11/11/2012 18:00,7.84,3.11,13.87
11/11/2012,19:00:00,11/11/2012 19:00,7.86,3.12,13.45
11/11/2012,20:00:00,11/11/2012 20:00,7.86,3.13,13.04
11/11/2012,21:00:00,11/11/2012 21:00,7.86,3.14,12.65
11/11/2012,22:00:00,11/11/2012 22:00,7.86,3.15,12.32
11/11/2012,23:00:00,11/11/2012 23:00,7.87,3.14,11.92
11/12/2012,0:00:00,11/12/2012 0:00,7.87,3.14,11.53
11/12/2012,1:00:00,11/12/2012 1:00,7.88,3.14,11.17
11/12/2012,2:00:00,11/12/2012 2:00,7.88,3.14,10.89
11/12/2012,3:00:00,11/12/2012 3:00,7.88,3.14,10.63
11/12/2012,4:00:00,11/12/2012 4:00,7.89,3.14,10.39
11/12/2012,5:00:00,11/12/2012 5:00,7.89,3.13,10.11
11/12/2012,6:00:00,11/12/2012 6:00,7.89,3.14,9.87
11/12/2012,7:00:00,11/12/2012 7:00,7.89,3.14,9.69
11/12/2012,8:00:00,11/12/2012 8:00,7.9,3.15,9.53
11/12/2012,9:00:00,11/12/2012 9:00,7.9,3.14,9.56
11/12/2012,10:00:00,11/12/2012 10:00,7.9,3.13,10.15
11/12/2012,11:00:00,11/12/2012 11:00,7.9,3.11,10.95
11/12/2012,12:00:00,11/12/2012 12:00,7.9,3.08,11.74
11/12/2012,13:00:00,11/12/2012 13:00,7.89,3.06,12.39
11/12/2012,14:00:00,11/12/2012 14:00,7.88,3.04,12.97
11/12/2012,15:00:00,11/12/2012 15:00,7.88,3.03,13.4
11/12/2012,16:00:00,11/12/2012 16:00,7.89,3.03,13.67
11/12/2012,17:00:00,11/12/2012 17:00,7.89,3.01,13.75
11/12/2012,18:00:00,11/12/2012 18:00,7.9,3.02,13.51
11/12/2012,19:00:00,11/12/2012 19:00,7.9,3.03,13.16
11/12/2012,20:00:00,11/12/2012 20:00,7.9,3.04,12.76
11/12/2012,21:00:00,11/12/2012 21:00,7.9,3.05,12.36
11/12/2012,22:00:00,11/12/2012 22:00,7.91,3.04,12
11/12/2012,23:00:00,11/12/2012 23:00,7.91,3.04,11.65
11/13/2012,0:00:00,11/13/2012 0:00,7.92,3.03,11.33
11/13/2012,1:00:00,11/13/2012 1:00,7.92,3.02,10.99
11/13/2012,2:00:00,11/13/2012 2:00,7.93,3.01,10.74
11/13/2012,3:00:00,11/13/2012 3:00,7.93,3,10.43
11/13/2012,4:00:00,11/13/2012 4:00,7.93,2.99,10.22
11/13/2012,5:00:00,11/13/2012 5:00,7.93,2.99,10.03
11/13/2012,6:00:00,11/13/2012 6:00,7.94,2.99,9.86
11/13/2012,7:00:00,11/13/2012 7:00,7.93,2.99,9.63
11/13/2012,8:00:00,11/13/2012 8:00,7.94,2.99,9.48
11/13/2012,9:00:00,11/13/2012 9:00,7.94,2.97,9.6
11/13/2012,10:00:00,11/13/2012 10:00,7.93,2.95,10.23
11/13/2012,11:00:00,11/13/2012 11:00,7.93,2.94,11
11/13/2012,12:00:00,11/13/2012 12:00,7.93,2.9,11.76
11/13/2012,13:00:00,11/13/2012 13:00,7.91,2.86,12.44
11/13/2012,14:00:00,11/13/2012 14:00,7.92,2.84,13.08
11/13/2012,15:00:00,11/13/2012 15:00,7.9,2.84,13.55
11/13/2012,16:00:00,11/13/2012 16:00,7.91,2.84,13.88
11/13/2012,17:00:00,11/13/2012 17:00,7.92,2.83,14.04
11/13/2012,18:00:00,11/13/2012 18:00,7.92,2.85,14
11/13/2012,19:00:00,11/13/2012 19:00,7.93,2.84,13.74
11/13/2012,20:00:00,11/13/2012 20:00,7.93,2.84,13.42
11/13/2012,21:00:00,11/13/2012 21:00,7.93,2.86,13.11
11/13/2012,22:00:00,11/13/2012 22:00,7.93,2.86,12.76
11/13/2012,23:00:00,11/13/2012 23:00,7.94,2.86,12.47
11/14/2012,0:00:00,11/14/2012 0:00,7.94,2.87,12.18
11/14/2012,1:00:00,11/14/2012 1:00,7.94,2.86,11.88
11/14/2012,2:00:00,11/14/2012 2:00,7.95,2.87,11.55
11/14/2012,3:00:00,11/14/2012 3:00,7.95,2.86,11.28
11/14/2012,4:00:00,11/14/2012 4:00,7.95,2.84,11.06
11/14/2012,5:00:00,11/14/2012 5:00,7.95,2.83,10.83
11/14/2012,6:00:00,11/14/2012 6:00,7.96,2.85,10.62
11/14/2012,7:00:00,11/14/2012 7:00,7.96,2.85,10.48
11/14/2012,8:00:00,11/14/2012 8:00,7.96,2.85,10.36
11/14/2012,9:00:00,11/14/2012 9:00,7.96,2.85,10.47
11/14/2012,10:00:00,11/14/2012 10:00,7.96,2.84,11.02
11/14/2012,11:00:00,11/14/2012 11:00,7.95,2.84,11.69
11/14/2012,12:00:00,11/14/2012 12:00,7.94,2.82,12.28
11/14/2012,13:00:00,11/14/2012 13:00,7.94,2.8,12.91
11/14/2012,14:00:00,11/14/2012 14:00,7.93,2.78,13.49
11/14/2012,15:00:00,11/14/2012 15:00,7.93,2.76,13.93
11/14/2012,16:00:00,11/14/2012 16:00,7.93,2.76,14.22
11/14/2012,17:00:00,11/14/2012 17:00,7.94,2.76,14.34
11/14/2012,18:00:00,11/14/2012 18:00,7.94,2.77,14.15
11/14/2012,19:00:00,11/14/2012 19:00,7.95,2.77,13.77
11/14/2012,20:00:00,11/14/2012 20:00,7.95,2.77,13.38
11/14/2012,21:00:00,11/14/2012 21:00,7.96,2.77,13.03
11/14/2012,22:00:00,11/14/2012 22:00,7.96,2.77,12.74
11/14/2012,23:00:00,11/14/2012 23:00,7.96,2.76,12.47
11/15/2012,0:00:00,11/15/2012 0:00,7.97,2.76,12.21
11/15/2012,1:00:00,11/15/2012 1:00,7.96,2.74,11.89
11/15/2012,2:00:00,11/15/2012 2:00,7.96,2.74,11.54
11/15/2012,3:00:00,11/15/2012 3:00,7.97,2.73,11.26
11/15/2012,4:00:00,11/15/2012 4:00,7.97,2.72,10.94
11/15/2012,5:00:00,11/15/2012 5:00,7.97,2.72,10.69
11/15/2012,6:00:00,11/15/2012 6:00,7.97,2.72,10.46
11/15/2012,7:00:00,11/15/2012 7:00,7.97,2.73,10.22
11/15/2012,8:00:00,11/15/2012 8:00,7.98,2.74,10.06
11/15/2012,9:00:00,11/15/2012 9:00,7.98,2.75,10.17
11/15/2012,10:00:00,11/15/2012 10:00,7.97,2.74,10.7
11/15/2012,11:00:00,11/15/2012 11:00,7.97,2.73,11.3
11/15/2012,12:00:00,11/15/2012 12:00,7.96,2.71,11.9
11/15/2012,13:00:00,11/15/2012 13:00,7.96,2.68,12.5
11/15/2012,14:00:00,11/15/2012 14:00,7.95,2.67,13.09
11/15/2012,15:00:00,11/15/2012 15:00,7.94,2.67,13.54
11/15/2012,16:00:00,11/15/2012 16:00,7.94,2.68,13.85
11/15/2012,17:00:00,11/15/2012 17:00,7.94,2.69,14.02
11/15/2012,18:00:00,11/15/2012 18:00,7.95,2.72,14.06
11/15/2012,19:00:00,11/15/2012 19:00,7.95,2.72,13.99
11/15/2012,20:00:00,11/15/2012 20:00,7.95,2.73,13.82
11/15/2012,21:00:00,11/15/2012 21:00,7.95,2.73,13.57
11/15/2012,22:00:00,11/15/2012 22:00,7.96,2.73,13.36
11/15/2012,23:00:00,11/15/2012 23:00,7.96,2.74,13.08
11/16/2012,0:00:00,11/16/2012 0:00,7.96,2.73,12.75
11/16/2012,1:00:00,11/16/2012 1:00,7.96,2.73,12.47
11/16/2012,2:00:00,11/16/2012 2:00,7.96,2.72,12.11
11/16/2012,3:00:00,11/16/2012 3:00,7.97,2.71,11.86
11/16/2012,4:00:00,11/16/2012 4:00,7.97,2.7,11.85
11/16/2012,5:00:00,11/16/2012 5:00,7.97,2.7,11.91
11/16/2012,6:00:00,11/16/2012 6:00,7.97,2.69,11.95
11/16/2012,7:00:00,11/16/2012 7:00,7.97,2.7,11.96
11/16/2012,8:00:00,11/16/2012 8:00,7.97,2.71,12
11/16/2012,9:00:00,11/16/2012 9:00,7.96,2.71,12.12
11/16/2012,10:00:00,11/16/2012 10:00,7.97,2.7,12.36
11/16/2012,11:00:00,11/16/2012 11:00,7.96,2.69,12.73
11/16/2012,12:00:00,11/16/2012 12:00,7.95,2.68,13.14
11/16/2012,13:00:00,11/16/2012 13:00,7.95,2.66,13.56
11/16/2012,14:00:00,11/16/2012 14:00,7.95,2.65,13.85
11/16/2012,15:00:00,11/16/2012 15:00,7.95,2.64,14.03
11/16/2012,16:00:00,11/16/2012 16:00,7.96,2.65,14.13
11/16/2012,17:00:00,11/16/2012 17:00,7.96,2.63,14.17
11/16/2012,18:00:00,11/16/2012 18:00,7.96,2.62,14.14
11/16/2012,19:00:00,11/16/2012 19:00,7.96,2.61,14.04
11/16/2012,20:00:00,11/16/2012 20:00,7.97,2.6,13.86
11/16/2012,21:00:00,11/16/2012 21:00,7.97,2.59,13.78
11/16/2012,22:00:00,11/16/2012 22:00,7.96,2.6,13.69
11/16/2012,23:00:00,11/16/2012 23:00,7.97,2.59,13.59
11/17/2012,0:00:00,11/17/2012 0:00,7.97,2.57,13.54
11/17/2012,1:00:00,11/17/2012 1:00,7.97,2.56,13.5
11/17/2012,2:00:00,11/17/2012 2:00,7.97,2.55,13.48
11/17/2012,3:00:00,11/17/2012 3:00,7.97,2.53,13.43
11/17/2012,4:00:00,11/17/2012 4:00,7.97,2.52,13.38
11/17/2012,5:00:00,11/17/2012 5:00,7.97,2.51,13.3
11/17/2012,6:00:00,11/17/2012 6:00,7.97,2.52,13.26
11/17/2012,7:00:00,11/17/2012 7:00,7.98,2.54,13.31
11/17/2012,8:00:00,11/17/2012 8:00,7.97,2.57,13.38
11/17/2012,9:00:00,11/17/2012 9:00,7.97,2.58,13.51
11/17/2012,10:00:00,11/17/2012 10:00,7.97,2.61,13.71
11/17/2012,11:00:00,11/17/2012 11:00,7.97,2.63,13.94
11/17/2012,12:00:00,11/17/2012 12:00,7.97,2.65,14.17
11/17/2012,13:00:00,11/17/2012 13:00,7.97,2.65,14.34
11/17/2012,14:00:00,11/17/2012 14:00,7.97,2.65,14.49
11/17/2012,15:00:00,11/17/2012 15:00,7.97,2.65,14.62
11/17/2012,16:00:00,11/17/2012 16:00,7.98,2.66,14.69
11/17/2012,17:00:00,11/17/2012 17:00,7.98,2.66,14.59
11/17/2012,18:00:00,11/17/2012 18:00,7.98,2.66,14.48
11/17/2012,19:00:00,11/17/2012 19:00,7.98,2.68,14.35
11/17/2012,20:00:00,11/17/2012 20:00,7.98,2.68,14.25
11/17/2012,21:00:00,11/17/2012 21:00,7.98,2.68,14.15
11/17/2012,22:00:00,11/17/2012 22:00,7.99,2.68,14.08
11/17/2012,23:00:00,11/17/2012 23:00,7.99,2.68,14.04
11/18/2012,0:00:00,11/18/2012 0:00,7.98,2.73,14
11/18/2012,1:00:00,11/18/2012 1:00,7.99,2.76,13.89
11/18/2012,2:00:00,11/18/2012 2:00,7.99,2.77,13.75
11/18/2012,3:00:00,11/18/2012 3:00,7.99,2.78,13.63
11/18/2012,4:00:00,11/18/2012 4:00,8,2.78,13.52
11/18/2012,5:00:00,11/18/2012 5:00,7.99,2.79,13.41
11/18/2012,6:00:00,11/18/2012 6:00,8,2.81,13.17
11/18/2012,7:00:00,11/18/2012 7:00,8.01,2.82,12.87
11/18/2012,8:00:00,11/18/2012 8:00,8.01,2.85,12.65
11/18/2012,9:00:00,11/18/2012 9:00,8.01,2.85,12.61
11/18/2012,10:00:00,11/18/2012 10:00,8,2.86,12.96
11/18/2012,11:00:00,11/18/2012 11:00,8.01,2.87,13.41
11/18/2012,12:00:00,11/18/2012 12:00,8,2.86,13.85
11/18/2012,13:00:00,11/18/2012 13:00,8,2.85,14.23
11/18/2012,14:00:00,11/18/2012 14:00,8,2.86,14.58
11/18/2012,15:00:00,11/18/2012 15:00,8,2.85,14.82
11/18/2012,16:00:00,11/18/2012 16:00,8,2.86,14.95
11/18/2012,17:00:00,11/18/2012 17:00,8.01,2.88,14.96
11/18/2012,18:00:00,11/18/2012 18:00,8.01,2.88,14.76
11/18/2012,19:00:00,11/18/2012 19:00,8.01,2.89,14.48
11/18/2012,20:00:00,11/18/2012 20:00,8.01,2.9,14.23
11/18/2012,21:00:00,11/18/2012 21:00,8.02,2.91,14.01
11/18/2012,22:00:00,11/18/2012 22:00,8.03,2.93,13.82
11/18/2012,23:00:00,11/18/2012 23:00,8.03,2.93,13.73
11/19/2012,0:00:00,11/19/2012 0:00,8.03,2.92,13.66
11/19/2012,1:00:00,11/19/2012 1:00,8.04,2.92,13.56
11/19/2012,2:00:00,11/19/2012 2:00,8.04,2.92,13.49
11/19/2012,3:00:00,11/19/2012 3:00,8.05,2.92,13.41
11/19/2012,4:00:00,11/19/2012 4:00,8.06,2.92,13.34
11/19/2012,5:00:00,11/19/2012 5:00,8.06,2.93,13.25
11/19/2012,6:00:00,11/19/2012 6:00,8.06,2.94,13.08
11/19/2012,7:00:00,11/19/2012 7:00,8.07,2.95,12.79
11/19/2012,8:00:00,11/19/2012 8:00,8.07,2.96,12.52
11/19/2012,9:00:00,11/19/2012 9:00,8.08,2.98,12.46
11/19/2012,10:00:00,11/19/2012 10:00,8.08,2.98,12.79
11/19/2012,11:00:00,11/19/2012 11:00,8.08,2.98,13.23
11/19/2012,12:00:00,11/19/2012 12:00,8.08,2.96,13.68
11/19/2012,13:00:00,11/19/2012 13:00,8.08,2.94,14.12
11/19/2012,14:00:00,11/19/2012 14:00,8.08,2.93,14.53
11/19/2012,15:00:00,11/19/2012 15:00,8.08,2.93,14.8
11/19/2012,16:00:00,11/19/2012 16:00,8.08,2.94,14.96
11/19/2012,17:00:00,11/19/2012 17:00,8.09,2.94,15.01
11/19/2012,18:00:00,11/19/2012 18:00,8.09,2.93,14.81
11/19/2012,19:00:00,11/19/2012 19:00,8.1,2.93,14.45
11/19/2012,20:00:00,11/19/2012 20:00,8.11,2.93,14.12
11/19/2012,21:00:00,11/19/2012 21:00,8.12,2.93,13.79
11/19/2012,22:00:00,11/19/2012 22:00,8.12,2.92,13.51
11/19/2012,23:00:00,11/19/2012 23:00,8.13,2.91,13.26
11/20/2012,0:00:00,11/20/2012 0:00,8.13,2.91,12.95
11/20/2012,1:00:00,11/20/2012 1:00,8.14,2.91,12.69
11/20/2012,2:00:00,11/20/2012 2:00,8.14,2.91,12.51
11/20/2012,3:00:00,11/20/2012 3:00,8.15,2.88,12.42
11/20/2012,4:00:00,11/20/2012 4:00,8.16,2.88,12.35
11/20/2012,5:00:00,11/20/2012 5:00,8.16,2.87,12.32
11/20/2012,6:00:00,11/20/2012 6:00,8.16,2.87,12.35
11/20/2012,7:00:00,11/20/2012 7:00,8.16,2.88,12.44
11/20/2012,8:00:00,11/20/2012 8:00,8.17,2.88,12.57
11/20/2012,9:00:00,11/20/2012 9:00,8.17,2.87,12.79
11/20/2012,10:00:00,11/20/2012 10:00,8.17,2.87,13.05
11/20/2012,11:00:00,11/20/2012 11:00,8.17,2.86,13.46
11/20/2012,12:00:00,11/20/2012 12:00,8.17,2.84,13.94
11/20/2012,13:00:00,11/20/2012 13:00,8.17,2.81,14.44
11/20/2012,14:00:00,11/20/2012 14:00,8.16,2.79,14.89
11/20/2012,15:00:00,11/20/2012 15:00,8.17,2.79,15.22
11/20/2012,16:00:00,11/20/2012 16:00,8.16,2.79,15.41
11/20/2012,17:00:00,11/20/2012 17:00,8.17,2.78,15.49
11/20/2012,18:00:00,11/20/2012 18:00,8.18,2.79,15.46
11/20/2012,19:00:00,11/20/2012 19:00,8.18,2.79,15.38
11/20/2012,20:00:00,11/20/2012 20:00,8.18,2.78,15.24
11/20/2012,21:00:00,11/20/2012 21:00,8.19,2.78,15.09
11/20/2012,22:00:00,11/20/2012 22:00,8.19,2.78,14.93
11/20/2012,23:00:00,11/20/2012 23:00,8.18,2.79,14.8
11/21/2012,0:00:00,11/21/2012 0:00,8.19,2.78,14.72
11/21/2012,1:00:00,11/21/2012 1:00,8.2,2.76,14.65
11/21/2012,2:00:00,11/21/2012 2:00,8.2,2.76,14.6
11/21/2012,3:00:00,11/21/2012 3:00,8.2,2.76,14.57
11/21/2012,4:00:00,11/21/2012 4:00,8.2,2.77,14.55
11/21/2012,5:00:00,11/21/2012 5:00,8.2,2.78,14.53
11/21/2012,6:00:00,11/21/2012 6:00,8.2,2.81,14.49
11/21/2012,7:00:00,11/21/2012 7:00,8.22,2.84,14.47
11/21/2012,8:00:00,11/21/2012 8:00,8.21,2.88,14.45
11/21/2012,9:00:00,11/21/2012 9:00,8.21,2.91,14.48
11/21/2012,10:00:00,11/21/2012 10:00,8.21,2.93,14.57
11/21/2012,11:00:00,11/21/2012 11:00,8.21,2.93,14.73
11/21/2012,12:00:00,11/21/2012 12:00,8.21,2.91,14.94
11/21/2012,13:00:00,11/21/2012 13:00,8.2,2.9,15.24
11/21/2012,14:00:00,11/21/2012 14:00,8.21,2.9,15.55
11/21/2012,15:00:00,11/21/2012 15:00,8.2,2.9,15.8
11/21/2012,16:00:00,11/21/2012 16:00,8.2,2.9,15.92
11/21/2012,17:00:00,11/21/2012 17:00,8.21,2.91,15.86
11/21/2012,18:00:00,11/21/2012 18:00,8.21,2.92,15.51
11/21/2012,19:00:00,11/21/2012 19:00,8.22,2.93,15.12
11/21/2012,20:00:00,11/21/2012 20:00,8.22,2.94,14.72
11/21/2012,21:00:00,11/21/2012 21:00,8.23,2.94,14.38
11/21/2012,22:00:00,11/21/2012 22:00,8.23,2.95,14.06
11/21/2012,23:00:00,11/21/2012 23:00,8.22,2.96,13.7
11/22/2012,0:00:00,11/22/2012 0:00,8.23,2.95,13.34
11/22/2012,1:00:00,11/22/2012 1:00,8.23,2.95,13.02
11/22/2012,2:00:00,11/22/2012 2:00,8.24,2.95,12.72
11/22/2012,3:00:00,11/22/2012 3:00,8.24,2.96,12.45
11/22/2012,4:00:00,11/22/2012 4:00,8.24,2.95,12.19
11/22/2012,5:00:00,11/22/2012 5:00,8.25,2.94,12.05
11/22/2012,6:00:00,11/22/2012 6:00,8.25,2.96,11.95
11/22/2012,7:00:00,11/22/2012 7:00,8.26,2.97,11.87
11/22/2012,8:00:00,11/22/2012 8:00,8.26,3,11.7
11/22/2012,9:00:00,11/22/2012 9:00,8.26,2.99,11.64
11/22/2012,10:00:00,11/22/2012 10:00,8.26,3,12.09
11/22/2012,11:00:00,11/22/2012 11:00,8.26,2.99,12.66
11/22/2012,12:00:00,11/22/2012 12:00,8.26,2.97,13.23
11/22/2012,13:00:00,11/22/2012 13:00,8.26,2.95,13.74
11/22/2012,14:00:00,11/22/2012 14:00,8.25,2.93,14.18
11/22/2012,15:00:00,11/22/2012 15:00,8.25,2.93,14.48
11/22/2012,16:00:00,11/22/2012 16:00,8.26,2.92,14.65
11/22/2012,17:00:00,11/22/2012 17:00,8.26,2.93,14.64
11/22/2012,18:00:00,11/22/2012 18:00,8.27,2.94,14.26
11/22/2012,19:00:00,11/22/2012 19:00,8.27,2.96,13.83
11/22/2012,20:00:00,11/22/2012 20:00,8.28,2.97,13.43
11/22/2012,21:00:00,11/22/2012 21:00,8.28,2.98,13.09
11/22/2012,22:00:00,11/22/2012 22:00,8.29,2.98,12.75
11/22/2012,23:00:00,11/22/2012 23:00,8.29,2.98,12.36
11/23/2012,0:00:00,11/23/2012 0:00,8.29,2.99,11.96
11/23/2012,1:00:00,11/23/2012 1:00,8.3,2.98,11.64
11/23/2012,2:00:00,11/23/2012 2:00,8.3,2.98,11.35
11/23/2012,3:00:00,11/23/2012 3:00,8.3,2.98,11.07
11/23/2012,4:00:00,11/23/2012 4:00,8.3,2.98,10.81
11/23/2012,5:00:00,11/23/2012 5:00,8.31,2.98,10.57
11/23/2012,6:00:00,11/23/2012 6:00,8.31,3,10.37
11/23/2012,7:00:00,11/23/2012 7:00,8.32,3,10.15
11/23/2012,8:00:00,11/23/2012 8:00,8.32,3.01,9.97
11/23/2012,9:00:00,11/23/2012 9:00,8.33,3,9.96
11/23/2012,10:00:00,11/23/2012 10:00,8.33,3,10.48
11/23/2012,11:00:00,11/23/2012 11:00,8.32,3,11.18
11/23/2012,12:00:00,11/23/2012 12:00,8.32,2.97,11.88
11/23/2012,13:00:00,11/23/2012 13:00,8.31,2.94,12.49
11/23/2012,14:00:00,11/23/2012 14:00,8.31,2.92,13.01
11/23/2012,15:00:00,11/23/2012 15:00,8.32,2.9,13.39
11/23/2012,16:00:00,11/23/2012 16:00,8.31,2.91,13.64
11/23/2012,17:00:00,11/23/2012 17:00,8.32,2.91,13.72
11/23/2012,18:00:00,11/23/2012 18:00,8.32,2.92,13.57
11/23/2012,19:00:00,11/23/2012 19:00,8.32,2.93,13.21
11/23/2012,20:00:00,11/23/2012 20:00,8.32,2.94,12.88
11/23/2012,21:00:00,11/23/2012 21:00,8.32,2.95,12.55
11/23/2012,22:00:00,11/23/2012 22:00,8.33,2.95,12.26
11/23/2012,23:00:00,11/23/2012 23:00,8.34,2.95,11.96
11/24/2012,0:00:00,11/24/2012 0:00,8.33,2.95,11.6
11/24/2012,1:00:00,11/24/2012 1:00,8.33,2.94,11.3
11/24/2012,2:00:00,11/24/2012 2:00,8.34,2.93,11.01
11/24/2012,3:00:00,11/24/2012 3:00,8.34,2.92,10.75
11/24/2012,4:00:00,11/24/2012 4:00,8.34,2.9,10.59
11/24/2012,5:00:00,11/24/2012 5:00,8.35,2.9,10.43
11/24/2012,6:00:00,11/24/2012 6:00,8.34,2.91,10.31
11/24/2012,7:00:00,11/24/2012 7:00,8.34,2.91,10.19
11/24/2012,8:00:00,11/24/2012 8:00,8.34,2.92,10.01
11/24/2012,9:00:00,11/24/2012 9:00,8.35,2.92,9.96
11/24/2012,10:00:00,11/24/2012 10:00,8.34,2.91,10.44
11/24/2012,11:00:00,11/24/2012 11:00,8.34,2.89,11.08
11/24/2012,12:00:00,11/24/2012 12:00,8.33,2.85,11.72
11/24/2012,13:00:00,11/24/2012 13:00,8.32,2.81,12.33
11/24/2012,14:00:00,11/24/2012 14:00,8.32,2.79,12.86
11/24/2012,15:00:00,11/24/2012 15:00,8.32,2.78,13.26
11/24/2012,16:00:00,11/24/2012 16:00,8.32,2.78,13.51
11/24/2012,17:00:00,11/24/2012 17:00,8.32,2.77,13.6
11/24/2012,18:00:00,11/24/2012 18:00,8.32,2.77,13.41
11/24/2012,19:00:00,11/24/2012 19:00,8.32,2.78,13.05
11/24/2012,20:00:00,11/24/2012 20:00,8.33,2.78,12.69
11/24/2012,21:00:00,11/24/2012 21:00,8.33,2.78,12.33
11/24/2012,22:00:00,11/24/2012 22:00,8.33,2.77,12.04
11/24/2012,23:00:00,11/24/2012 23:00,8.32,2.78,11.75
11/25/2012,0:00:00,11/25/2012 0:00,8.33,2.77,11.37
11/25/2012,1:00:00,11/25/2012 1:00,8.33,2.75,11.06
11/25/2012,2:00:00,11/25/2012 2:00,8.33,2.75,10.78
11/25/2012,3:00:00,11/25/2012 3:00,8.33,2.76,10.53
11/25/2012,4:00:00,11/25/2012 4:00,8.33,2.74,10.31
11/25/2012,5:00:00,11/25/2012 5:00,8.33,2.74,10.14
11/25/2012,6:00:00,11/25/2012 6:00,8.33,2.73,10.01
11/25/2012,7:00:00,11/25/2012 7:00,8.33,2.75,9.88
11/25/2012,8:00:00,11/25/2012 8:00,8.33,2.74,9.75
11/25/2012,9:00:00,11/25/2012 9:00,8.33,2.74,9.75
11/25/2012,10:00:00,11/25/2012 10:00,8.33,2.74,10.28
11/25/2012,11:00:00,11/25/2012 11:00,8.33,2.73,10.82
11/25/2012,12:00:00,11/25/2012 12:00,8.32,2.7,11.41
11/25/2012,13:00:00,11/25/2012 13:00,8.31,2.67,11.99
11/25/2012,14:00:00,11/25/2012 14:00,8.31,2.65,12.5
11/25/2012,15:00:00,11/25/2012 15:00,8.31,2.65,12.89
11/25/2012,16:00:00,11/25/2012 16:00,8.3,2.65,13.14
11/25/2012,17:00:00,11/25/2012 17:00,8.3,2.64,13.22
11/25/2012,18:00:00,11/25/2012 18:00,8.31,2.65,12.95
11/25/2012,19:00:00,11/25/2012 19:00,8.3,2.65,12.56
11/25/2012,20:00:00,11/25/2012 20:00,8.3,2.68,12.2
11/25/2012,21:00:00,11/25/2012 21:00,8.3,2.68,11.87
11/25/2012,22:00:00,11/25/2012 22:00,8.3,2.69,11.56
11/25/2012,23:00:00,11/25/2012 23:00,8.3,2.69,11.27
11/26/2012,0:00:00,11/26/2012 0:00,8.31,2.7,10.88
11/26/2012,1:00:00,11/26/2012 1:00,8.31,2.7,10.58
11/26/2012,2:00:00,11/26/2012 2:00,8.31,2.71,10.38
11/26/2012,3:00:00,11/26/2012 3:00,8.3,2.72,10.16
11/26/2012,4:00:00,11/26/2012 4:00,8.31,2.72,9.97
11/26/2012,5:00:00,11/26/2012 5:00,8.3,2.73,9.78
11/26/2012,6:00:00,11/26/2012 6:00,8.3,2.74,9.61
11/26/2012,7:00:00,11/26/2012 7:00,8.3,2.76,9.48
11/26/2012,8:00:00,11/26/2012 8:00,8.3,2.77,9.32
11/26/2012,9:00:00,11/26/2012 9:00,8.3,2.77,9.34
